w_MO,w_MDF,w_MSCM,f1_RMSE,f2_DIR,f3_Lip95
0.5860774098922427,0.4139225901077573,0.0,117.0213446039166,0.0498653495791951,54996.55147153381
0.8308933024986219,0.0564031375303699,0.1127035599710083,118.46553913843783,0.0132709859149949,56599.02471508845
0.8759925247152052,0.1238352144597726,0.0001722608250223,118.13596536033,0.0163525998443566,56540.28286947739
0.8890616018355372,0.1109383981644629,0.0,118.19656904337825,0.0148366740727891,56686.78198006284
0.6169464252438638,0.3830535747561363,0.0,117.1174437826558,0.0463354583253888,55314.25032160253
0.8164104641548358,0.1835895358451642,0.0,117.86798437092502,0.0233142419304435,56094.41851602546
0.7053098736018649,0.2315926738920185,0.0630974525061167,117.6618313707434,0.0315854015728611,55872.87403036666
0.6690024756144386,0.2534636638580363,0.0775338605275249,117.58620381338682,0.0347345010786247,55581.09967308767
0.6885118598108642,0.254385668312305,0.0571024718768309,117.5707869902364,0.0339674561626408,55680.30342718183
0.7341218341366917,0.26227916406122,0.0035990018020882,117.54325536691496,0.0325941150652495,55903.39064399402
0.7581450467523664,0.2418549532476335,3.7007434154171876e-17,117.6256630944787,0.0300772611218528,55996.38232013458
0.907842434561714,0.0359396097389737,0.056217955699312,118.5383523153764,0.0084415703725959,56904.17563961977
0.8388491066442401,0.1557271660938911,0.0054237272618687,117.98663195887774,0.0203008379403966,56251.57285729381
0.6956675750732343,0.3027568082583231,0.0015756166684425,117.39191748353404,0.0371796501025695,55634.657274205645
0.8997623167262133,0.1002376832737866,0.0,118.24743162789804,0.0135837998395923,56650.03765702313
0.8157312327448818,0.1816907584158753,0.0025780088392429,117.87439816476332,0.0232035086353022,56112.78028313328
0.8496367412404773,0.1503632587595227,0.0,118.0146310092584,0.0194432978776785,56283.46036817321
0.8570371641500867,0.1429628358499133,0.0,118.04812710640697,0.0185797118723056,56533.61308379423
0.8920889960991432,0.1079110039008567,0.0,118.21089481114394,0.0144823272704256,56635.39375514602
0.90678291769289,0.0932170823071099,0.0,118.2811446237176,0.0127612141965324,56755.85762606018
0.6839457523872393,0.2203088162002665,0.0957454314124941,117.73048832159374,0.031674491217976,55772.26336737166
0.66591786156565,0.2541414889374577,0.0799406494968923,117.58551982894484,0.034915828459304,55562.46204032781
0.5847766661445527,0.3697330844721662,0.0454902493832809,117.16146129230376,0.0467500430027101,55065.16376039194
0.8985039805624925,0.0819104761088224,0.019585543328685,118.3216873451448,0.0122738987288456,56745.42102552096
0.6690932088849009,0.3309067911150991,0.0,117.29204726839431,0.0403525479755138,55419.43669361878
0.9292149256765702,0.0632507807176694,0.0075342936057603,118.421543121693,0.0095674389436287,56909.77953599293
0.5911460052613634,0.4088539947386365,0.0,117.03675252761558,0.0492863515774719,55011.38530509672
0.6916181299049904,0.2317510777868211,0.0766307923081884,117.66913828790312,0.0321826581095493,55684.5560313787
0.8519283291878612,0.1480280984717569,4.357234038175626e-05,118.02513369499192,0.0191727175360398,56369.231699470656
0.7524373230810415,0.2463443359350756,0.0012183409838827,117.60705613106092,0.0306490706196821,55897.70411565647
0.6526001410193567,0.3155414583033387,0.0318584006773045,117.3400672490032,0.0399446600658601,55377.04062928837
0.7295499506568393,0.2682491564676623,0.0022008928754984,117.5209380285981,0.0332244269033086,55851.95963861053
0.8613642349728008,0.1016457573937442,0.0369900076334549,118.22054485526292,0.0153320953310239,56627.02155455381
0.7556654926286704,0.21262465972948,0.0317098476418495,117.73251794557252,0.0280437050588862,55986.12974121228
0.9058450404562762,0.0740351476918363,0.0201198118518874,118.35973459751192,0.0113727256458023,56834.65395901712
0.8314976536076893,0.1483757130573404,0.0201266333349701,118.01138732489252,0.0200722692596215,56227.65890111776
0.8880844593195854,0.1119155406804147,0.0,118.19195595057568,0.0149510269059901,56703.3683956445
0.6095904652737518,0.3901907013957538,0.0002188333304942,117.09467021416656,0.0471616977961635,55225.70639735564
0.8752556634495104,0.0455811712638378,0.0791631652866516,118.49476245357226,0.0105599639479069,56738.33667253958
0.9368119951930228,0.0631880048069773,0.0,118.42840325480562,0.0092374894567571,56950.12728368228
0.7430133852181737,0.2367738719313179,0.0202127428505082,117.63703947105292,0.030352284744355,55957.51192634743
0.9115250114292716,0.0884749885707282,0.0,118.30406971575287,0.0122053301268417,56842.19609846617
0.9171738387649596,0.0828261612350402,0.0,118.33153972710492,0.0115428764288063,56879.880233583775
